,Season,TeamID,FGM,FGA,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF
18,2003,1123,25.933333333333334,60.46666666666667,5.366666666666666,16.666666666666668,16.066666666666666,22.133333333333333,13.166666666666666,21.733333333333334,10.5,12.833333333333334,5.2,2.2,22.866666666666667
19,2003,1124,23.607142857142858,58.0,9.071428571428571,26.535714285714285,12.714285714285714,17.535714285714285,11.714285714285714,23.178571428571427,14.214285714285714,13.285714285714286,8.321428571428571,2.9642857142857144,15.75
20,2003,1125,25.5,54.75,8.178571428571429,22.25,13.285714285714286,18.928571428571427,10.535714285714286,23.642857142857142,16.892857142857142,16.928571428571427,9.071428571428571,1.7142857142857142,18.357142857142858
21,2003,1126,23.1,55.9,5.7,15.933333333333334,12.8,18.466666666666665,12.3,20.433333333333334,10.966666666666667,15.866666666666667,8.266666666666667,1.8,19.433333333333334
22,2003,1127,24.037037037037038,57.18518518518518,7.666666666666667,21.925925925925927,10.814814814814815,16.0,11.703703703703704,24.22222222222222,12.703703703703704,15.074074074074074,6.444444444444445,6.481481481481482,18.25925925925926
23,2003,1128,22.03846153846154,49.76923076923077,7.6923076923076925,21.653846153846153,16.076923076923077,22.23076923076923,10.653846153846153,21.46153846153846,13.384615384615385,15.653846153846153,7.884615384615385,3.9615384615384617,18.076923076923077
24,2003,1129,23.071428571428573,56.17857142857143,5.178571428571429,17.392857142857142,14.571428571428571,20.892857142857142,11.178571428571429,21.928571428571427,11.642857142857142,14.392857142857142,6.642857142857143,3.8214285714285716,19.5
25,2003,1130,27.96551724137931,59.6551724137931,6.0,17.413793103448278,17.724137931034484,25.655172413793103,13.793103448275861,22.06896551724138,17.0,13.344827586206897,7.0,2.896551724137931,18.96551724137931
26,2003,1131,23.633333333333333,54.9,6.566666666666666,19.333333333333332,14.266666666666667,19.2,11.0,24.4,13.566666666666666,13.366666666666667,5.7,3.466666666666667,20.166666666666668
27,2003,1132,21.22222222222222,48.370370370370374,6.2592592592592595,17.11111111111111,17.77777777777778,24.11111111111111,8.666666666666666,22.11111111111111,12.74074074074074,16.666666666666668,7.148148148148148,2.5185185185185186,22.185185185185187
28,2003,1133,24.724137931034484,56.6551724137931,6.379310344827586,17.75862068965517,16.482758620689655,23.413793103448278,11.0,23.24137931034483,12.551724137931034,14.172413793103448,7.448275862068965,1.6896551724137931,20.344827586206897
29,2003,1135,24.392857142857142,52.857142857142854,6.571428571428571,17.75,18.607142857142858,25.0,9.535714285714286,23.357142857142858,14.571428571428571,15.678571428571429,7.642857142857143,3.6785714285714284,17.607142857142858
30,2003,1137,19.0,47.0,5.821428571428571,17.214285714285715,13.857142857142858,21.75,9.714285714285714,22.035714285714285,11.678571428571429,15.821428571428571,5.785714285714286,2.142857142857143,17.785714285714285
31,2003,1138,23.285714285714285,57.92857142857143,5.392857142857143,18.464285714285715,12.857142857142858,19.142857142857142,13.571428571428571,22.642857142857142,12.642857142857142,14.5,6.428571428571429,2.0714285714285716,22.714285714285715
32,2003,1139,24.06896551724138,50.6551724137931,8.482758620689655,21.862068965517242,11.96551724137931,16.551724137931036,7.827586206896552,20.379310344827587,12.96551724137931,10.413793103448276,6.344827586206897,1.8620689655172413,16.06896551724138
33,2003,1140,24.032258064516128,51.25806451612903,6.193548387096774,16.129032258064516,18.193548387096776,24.161290322580644,10.870967741935484,24.419354838709676,13.419354838709678,13.741935483870968,6.935483870967742,2.5161290322580645,21.419354838709676
34,2003,1141,26.620689655172413,52.689655172413794,6.827586206896552,17.93103448275862,19.275862068965516,25.17241379310345,10.586206896551724,23.275862068965516,15.620689655172415,18.24137931034483,7.103448275862069,4.0,20.96551724137931
35,2003,1142,23.586206896551722,55.55172413793103,6.413793103448276,20.20689655172414,13.931034482758621,19.448275862068964,11.517241379310345,23.379310344827587,12.448275862068966,15.827586206896552,6.9655172413793105,3.8275862068965516,19.448275862068964
36,2003,1143,27.344827586206897,58.724137931034484,6.413793103448276,17.03448275862069,13.379310344827585,19.517241379310345,11.241379310344827,24.379310344827587,16.0,14.172413793103448,6.551724137931035,2.793103448275862,17.103448275862068
37,2003,1144,22.96153846153846,52.07692307692308,6.269230769230769,17.923076923076923,12.846153846153847,18.384615384615383,7.846153846153846,19.846153846153847,14.5,16.0,6.1923076923076925,2.730769230769231,16.576923076923077
38,2003,1145,26.392857142857142,60.142857142857146,5.928571428571429,17.25,11.535714285714286,16.357142857142858,11.5,25.25,15.642857142857142,14.321428571428571,8.142857142857142,3.392857142857143,19.357142857142858
39,2003,1147,25.375,56.041666666666664,4.333333333333333,13.583333333333334,17.541666666666668,22.791666666666668,11.041666666666666,18.5,12.041666666666666,16.083333333333332,8.125,3.7083333333333335,20.416666666666668
40,2003,1148,24.428571428571427,52.82142857142857,5.357142857142857,14.25,13.321428571428571,17.821428571428573,11.5,21.892857142857142,11.464285714285714,15.464285714285714,5.785714285714286,1.6428571428571428,15.535714285714286
41,2003,1149,24.346153846153847,55.07692307692308,3.8461538461538463,13.807692307692308,12.153846153846153,16.307692307692307,10.76923076923077,21.26923076923077,12.461538461538462,14.653846153846153,9.76923076923077,3.1923076923076925,19.23076923076923
42,2003,1150,23.82758620689655,60.13793103448276,7.9655172413793105,23.93103448275862,12.827586206896552,20.24137931034483,14.655172413793103,23.275862068965516,14.517241379310345,13.724137931034482,8.482758620689655,2.0344827586206895,18.344827586206897
43,2003,1151,27.5,57.42857142857143,7.464285714285714,20.25,17.357142857142858,22.857142857142858,12.607142857142858,23.071428571428573,16.178571428571427,16.464285714285715,7.142857142857143,3.1785714285714284,18.571428571428573
44,2003,1152,23.533333333333335,53.233333333333334,3.8,11.433333333333334,12.333333333333334,19.966666666666665,12.033333333333333,20.733333333333334,12.1,17.433333333333334,7.2,1.6666666666666667,22.033333333333335
45,2003,1153,22.892857142857142,56.67857142857143,6.678571428571429,19.5,14.857142857142858,21.535714285714285,12.142857142857142,23.392857142857142,12.285714285714286,10.607142857142858,5.178571428571429,4.25,18.964285714285715
46,2003,1154,21.791666666666668,54.416666666666664,6.166666666666667,19.666666666666668,13.333333333333334,20.083333333333332,11.0,21.666666666666668,13.083333333333334,16.333333333333332,7.458333333333333,3.0416666666666665,20.125
47,2003,1155,24.464285714285715,55.392857142857146,4.821428571428571,13.892857142857142,14.678571428571429,22.357142857142858,13.428571428571429,22.428571428571427,12.535714285714286,13.464285714285714,7.107142857142857,2.642857142857143,19.107142857142858
48,2003,1156,22.9,51.333333333333336,5.9,15.9,13.933333333333334,21.133333333333333,10.433333333333334,21.0,13.533333333333333,17.233333333333334,7.066666666666666,4.433333333333334,19.466666666666665
49,2003,1157,23.884615384615383,54.96153846153846,5.884615384615385,15.961538461538462,13.615384615384615,18.576923076923077,13.346153846153847,22.115384615384617,12.23076923076923,16.846153846153847,6.230769230769231,1.5769230769230769,21.192307692307693
50,2003,1158,25.310344827586206,58.03448275862069,9.068965517241379,23.20689655172414,13.655172413793103,19.93103448275862,10.89655172413793,23.93103448275862,14.448275862068966,14.068965517241379,7.344827586206897,4.379310344827586,18.93103448275862
51,2003,1159,24.46153846153846,56.42307692307692,6.576923076923077,18.653846153846153,10.384615384615385,15.076923076923077,10.576923076923077,21.884615384615383,13.961538461538462,14.307692307692308,6.884615384615385,1.6923076923076923,19.153846153846153
52,2003,1160,27.193548387096776,61.32258064516129,4.967741935483871,15.258064516129032,16.161290322580644,23.93548387096774,14.483870967741936,27.967741935483872,13.387096774193548,14.0,6.129032258064516,6.645161290322581,17.70967741935484
53,2003,1161,26.4,52.1,4.2,11.566666666666666,17.0,24.266666666666666,10.8,23.466666666666665,15.5,16.133333333333333,5.333333333333333,4.233333333333333,20.566666666666666
54,2003,1162,16.925925925925927,45.407407407407405,5.037037037037037,16.62962962962963,10.74074074074074,16.0,9.444444444444445,21.62962962962963,9.703703703703704,17.074074074074073,5.185185185185185,3.4444444444444446,18.25925925925926
55,2003,1163,29.533333333333335,62.2,6.066666666666666,15.7,14.9,22.1,14.766666666666667,27.9,15.633333333333333,15.8,5.933333333333334,7.733333333333333,18.4
56,2003,1164,21.071428571428573,48.214285714285715,4.428571428571429,11.285714285714286,11.464285714285714,15.678571428571429,9.25,19.428571428571427,9.214285714285714,14.857142857142858,7.321428571428571,2.0714285714285716,15.714285714285714
57,2003,1165,21.346153846153847,50.23076923076923,6.230769230769231,18.576923076923077,11.0,17.26923076923077,9.307692307692308,22.153846153846153,12.923076923076923,15.461538461538462,7.3076923076923075,2.1153846153846154,18.346153846153847
58,2003,1166,28.696969696969695,57.45454545454545,7.96969696969697,20.484848484848484,13.878787878787879,20.03030303030303,10.878787878787879,23.181818181818183,16.818181818181817,13.363636363636363,8.393939393939394,4.454545454545454,17.272727272727273
59,2003,1168,22.75862068965517,51.793103448275865,4.758620689655173,13.758620689655173,12.655172413793103,19.517241379310345,12.068965517241379,19.344827586206897,11.689655172413794,13.241379310344827,5.931034482758621,1.5172413793103448,18.0
60,2003,1169,24.321428571428573,54.392857142857146,6.071428571428571,17.178571428571427,15.142857142857142,21.464285714285715,12.428571428571429,22.214285714285715,12.75,17.107142857142858,8.535714285714286,2.0,22.785714285714285
61,2003,1170,22.857142857142858,55.67857142857143,5.75,18.607142857142858,13.964285714285714,20.785714285714285,10.857142857142858,22.035714285714285,12.964285714285714,16.357142857142858,8.392857142857142,2.9285714285714284,21.392857142857142
62,2003,1171,20.46153846153846,49.53846153846154,8.153846153846153,22.807692307692307,10.153846153846153,14.423076923076923,6.769230769230769,21.346153846153847,13.538461538461538,12.423076923076923,6.076923076923077,2.3846153846153846,18.576923076923077
63,2003,1172,26.333333333333332,58.416666666666664,9.166666666666666,23.458333333333332,14.666666666666666,18.958333333333332,11.833333333333334,28.375,16.0,18.875,5.625,1.625,20.375
64,2003,1173,24.482758620689655,54.206896551724135,7.517241379310345,20.862068965517242,16.310344827586206,22.79310344827586,13.482758620689655,23.17241379310345,15.206896551724139,13.310344827586206,5.379310344827586,2.9310344827586206,17.586206896551722
65,2003,1174,24.20689655172414,59.275862068965516,6.9655172413793105,20.620689655172413,13.241379310344827,18.75862068965517,11.03448275862069,24.379310344827587,14.03448275862069,13.413793103448276,7.9655172413793105,3.7241379310344827,19.103448275862068
66,2003,1175,21.925925925925927,49.7037037037037,6.592592592592593,17.925925925925927,11.777777777777779,17.14814814814815,10.62962962962963,19.333333333333332,12.148148148148149,13.703703703703704,6.666666666666667,3.3703703703703702,18.25925925925926
67,2003,1176,24.3125,59.65625,7.78125,22.5,14.46875,19.875,12.78125,24.25,14.375,13.3125,7.15625,1.6875,19.15625
68,2003,1177,23.357142857142858,53.107142857142854,4.428571428571429,13.321428571428571,15.892857142857142,21.857142857142858,12.321428571428571,24.607142857142858,12.857142857142858,14.535714285714286,5.75,2.107142857142857,18.178571428571427
69,2003,1178,26.586206896551722,55.275862068965516,4.517241379310345,13.03448275862069,13.275862068965518,18.862068965517242,10.89655172413793,22.310344827586206,13.379310344827585,11.96551724137931,6.413793103448276,2.5517241379310347,19.17241379310345
70,2003,1179,21.75,48.42857142857143,5.464285714285714,15.857142857142858,14.785714285714286,20.214285714285715,8.25,22.392857142857142,12.785714285714286,14.392857142857142,3.892857142857143,1.6071428571428572,17.178571428571427
71,2003,1180,24.586206896551722,57.10344827586207,6.379310344827586,18.551724137931036,13.068965517241379,19.413793103448278,11.03448275862069,24.413793103448278,14.724137931034482,13.586206896551724,7.344827586206897,4.620689655172414,18.24137931034483
72,2003,1181,27.366666666666667,60.333333333333336,7.333333333333333,20.6,19.9,28.066666666666666,13.766666666666667,23.1,13.833333333333334,14.033333333333333,8.5,5.133333333333334,21.266666666666666
73,2003,1182,23.5,52.833333333333336,5.666666666666667,15.466666666666667,14.033333333333333,20.366666666666667,10.866666666666667,22.166666666666668,12.566666666666666,18.933333333333334,6.7,3.6,19.466666666666665
74,2003,1183,27.535714285714285,61.892857142857146,6.75,17.821428571428573,15.392857142857142,20.142857142857142,12.107142857142858,22.857142857142858,16.142857142857142,12.964285714285714,6.392857142857143,2.0357142857142856,19.642857142857142
75,2003,1184,26.75,59.791666666666664,5.5,16.875,15.666666666666666,22.583333333333332,11.666666666666666,21.375,14.208333333333334,14.833333333333334,7.833333333333333,2.5,22.916666666666668
76,2003,1185,26.73076923076923,58.0,4.8076923076923075,15.76923076923077,18.576923076923077,28.846153846153847,12.653846153846153,24.307692307692307,14.73076923076923,15.192307692307692,6.038461538461538,3.1538461538461537,21.76923076923077
77,2003,1186,23.896551724137932,51.206896551724135,4.689655172413793,13.344827586206897,17.482758620689655,23.82758620689655,9.379310344827585,22.862068965517242,14.793103448275861,17.03448275862069,7.689655172413793,2.7241379310344827,21.482758620689655
78,2003,1187,22.72,56.16,4.24,15.76,13.32,19.28,12.84,24.76,11.92,12.8,4.76,3.64,17.32
79,2003,1189,22.92,54.2,4.52,13.96,12.04,18.28,12.92,20.56,11.16,16.2,7.2,2.56,19.48
80,2003,1190,28.074074074074073,61.407407407407405,5.222222222222222,15.185185185185185,18.333333333333332,24.814814814814813,14.0,24.037037037037038,14.037037037037036,18.74074074074074,10.703703703703704,5.2592592592592595,19.51851851851852
81,2003,1191,23.928571428571427,49.5,5.857142857142857,14.964285714285714,16.285714285714285,22.321428571428573,8.785714285714286,23.071428571428573,15.75,15.928571428571429,5.392857142857143,3.392857142857143,19.892857142857142
82,2003,1192,25.413793103448278,58.10344827586207,8.482758620689655,24.103448275862068,13.310344827586206,18.896551724137932,10.068965517241379,21.275862068965516,14.03448275862069,14.586206896551724,6.0,2.3448275862068964,19.24137931034483
83,2003,1193,24.033333333333335,54.2,4.266666666666667,12.9,18.3,25.333333333333332,11.8,25.6,12.833333333333334,17.133333333333333,7.6,5.333333333333333,20.3
84,2003,1194,25.14814814814815,64.03703703703704,6.481481481481482,19.333333333333332,12.296296296296296,18.40740740740741,14.37037037037037,21.555555555555557,12.222222222222221,16.62962962962963,9.074074074074074,3.4814814814814814,23.333333333333332
85,2003,1196,26.93548387096774,56.516129032258064,8.67741935483871,22.129032258064516,13.35483870967742,18.93548387096774,10.806451612903226,24.258064516129032,16.419354838709676,13.387096774193548,7.774193548387097,4.096774193548387,16.903225806451612
86,2003,1197,23.482758620689655,54.51724137931034,8.275862068965518,21.310344827586206,16.24137931034483,24.0,13.448275862068966,24.448275862068964,11.241379310344827,17.482758620689655,7.241379310344827,2.103448275862069,19.896551724137932
87,2003,1198,21.285714285714285,52.214285714285715,3.7142857142857144,12.071428571428571,13.607142857142858,22.285714285714285,13.714285714285714,20.857142857142858,9.5,15.857142857142858,7.75,2.0357142857142856,19.214285714285715
88,2003,1199,24.75862068965517,57.310344827586206,6.413793103448276,19.275862068965516,12.137931034482758,18.06896551724138,10.620689655172415,24.0,13.931034482758621,14.89655172413793,9.448275862068966,4.482758620689655,18.93103448275862
89,2003,1200,23.142857142857142,56.142857142857146,6.857142857142857,20.535714285714285,11.5,18.607142857142858,11.464285714285714,22.357142857142858,12.107142857142858,17.464285714285715,7.428571428571429,3.2857142857142856,21.107142857142858
90,2003,1201,25.892857142857142,57.75,6.535714285714286,18.428571428571427,13.321428571428571,18.857142857142858,13.428571428571429,24.321428571428573,14.75,15.785714285714286,6.571428571428571,4.428571428571429,19.892857142857142
91,2003,1202,23.357142857142858,56.0,5.607142857142857,17.107142857142858,12.214285714285714,17.678571428571427,12.678571428571429,22.892857142857142,12.714285714285714,14.821428571428571,6.928571428571429,2.892857142857143,17.464285714285715
92,2003,1203,23.82758620689655,54.3448275862069,5.931034482758621,17.448275862068964,17.79310344827586,26.344827586206897,13.793103448275861,22.75862068965517,13.275862068965518,16.344827586206897,6.448275862068965,3.1724137931034484,20.517241379310345
93,2003,1204,27.692307692307693,60.34615384615385,6.153846153846154,17.307692307692307,14.038461538461538,21.884615384615383,13.5,22.923076923076923,13.615384615384615,15.807692307692308,7.384615384615385,3.6923076923076925,19.423076923076923
94,2003,1205,25.178571428571427,63.714285714285715,7.964285714285714,26.607142857142858,8.892857142857142,12.714285714285714,12.535714285714286,25.75,15.428571428571429,16.464285714285715,6.75,2.9642857142857144,18.428571428571427
95,2003,1206,22.785714285714285,53.857142857142854,4.464285714285714,14.678571428571429,14.035714285714286,20.678571428571427,12.928571428571429,23.464285714285715,11.714285714285714,15.678571428571429,7.607142857142857,2.2142857142857144,16.928571428571427
96,2003,1207,26.413793103448278,61.44827586206897,4.689655172413793,14.310344827586206,18.79310344827586,25.620689655172413,14.03448275862069,25.517241379310345,15.517241379310345,15.931034482758621,9.482758620689655,6.310344827586207,22.20689655172414
97,2003,1208,28.51851851851852,61.44444444444444,6.703703703703703,17.62962962962963,15.444444444444445,21.62962962962963,12.814814814814815,24.59259259259259,17.925925925925927,11.555555555555555,7.62962962962963,4.37037037037037,17.185185185185187
98,2003,1209,26.642857142857142,58.785714285714285,6.107142857142857,18.25,13.821428571428571,19.464285714285715,11.5,22.178571428571427,13.285714285714286,14.535714285714286,7.607142857142857,4.928571428571429,17.142857142857142
99,2003,1210,27.035714285714285,60.535714285714285,5.678571428571429,16.357142857142858,14.321428571428571,21.142857142857142,14.035714285714286,24.75,15.571428571428571,15.178571428571429,8.071428571428571,5.357142857142857,18.571428571428573
100,2003,1211,26.06451612903226,55.45161290322581,7.161290322580645,19.06451612903226,17.774193548387096,24.64516129032258,11.935483870967742,25.322580645161292,15.741935483870968,14.548387096774194,6.806451612903226,3.5161290322580645,18.64516129032258
101,2003,1212,26.392857142857142,62.42857142857143,6.214285714285714,18.178571428571427,12.107142857142858,17.321428571428573,10.964285714285714,25.5,13.321428571428571,16.25,5.464285714285714,3.9642857142857144,19.678571428571427
102,2003,1214,25.333333333333332,55.8,5.933333333333334,18.466666666666665,14.866666666666667,22.5,12.666666666666666,23.466666666666665,14.633333333333333,17.7,8.433333333333334,3.7,22.633333333333333
103,2003,1216,23.321428571428573,55.892857142857146,4.964285714285714,14.785714285714286,12.892857142857142,20.25,13.892857142857142,22.571428571428573,12.035714285714286,14.0,7.25,2.3214285714285716,18.785714285714285
104,2003,1217,25.423076923076923,59.46153846153846,7.769230769230769,21.0,12.0,17.692307692307693,12.923076923076923,24.807692307692307,15.423076923076923,16.923076923076923,7.461538461538462,2.3846153846153846,20.384615384615383
105,2003,1218,24.93103448275862,54.89655172413793,5.275862068965517,15.10344827586207,14.689655172413794,21.379310344827587,11.482758620689655,22.482758620689655,16.24137931034483,14.724137931034482,6.793103448275862,3.103448275862069,17.862068965517242
106,2003,1219,24.962962962962962,56.25925925925926,5.407407407407407,16.22222222222222,13.185185185185185,20.333333333333332,11.962962962962964,21.48148148148148,11.88888888888889,16.185185185185187,7.407407407407407,2.0,18.25925925925926
107,2003,1220,23.413793103448278,57.55172413793103,6.827586206896552,21.20689655172414,10.448275862068966,17.75862068965517,15.0,25.620689655172413,13.068965517241379,18.482758620689655,5.241379310344827,2.9310344827586206,20.137931034482758
108,2003,1221,24.20689655172414,52.724137931034484,5.310344827586207,14.758620689655173,15.620689655172415,22.137931034482758,12.068965517241379,24.310344827586206,15.413793103448276,13.931034482758621,7.9655172413793105,4.482758620689655,18.379310344827587
109,2003,1222,21.285714285714285,52.785714285714285,5.571428571428571,18.357142857142858,10.107142857142858,15.321428571428571,11.678571428571429,25.964285714285715,10.785714285714286,17.428571428571427,5.214285714285714,4.428571428571429,16.607142857142858
110,2003,1224,26.0,59.86666666666667,6.0,17.233333333333334,15.2,22.1,14.166666666666666,20.433333333333334,11.166666666666666,15.2,8.0,2.7666666666666666,19.2
111,2003,1225,22.074074074074073,53.7037037037037,5.407407407407407,16.37037037037037,12.333333333333334,17.555555555555557,11.851851851851851,22.77777777777778,12.037037037037036,13.777777777777779,5.925925925925926,3.0,16.666666666666668
112,2003,1226,25.85185185185185,58.333333333333336,5.481481481481482,16.185185185185187,13.407407407407407,20.814814814814813,11.25925925925926,22.555555555555557,14.25925925925926,14.962962962962964,8.037037037037036,3.4074074074074074,19.88888888888889
113,2003,1227,27.862068965517242,58.44827586206897,6.413793103448276,15.551724137931034,13.310344827586206,22.275862068965516,13.517241379310345,24.344827586206897,16.448275862068964,12.517241379310345,6.172413793103448,3.310344827586207,19.448275862068964
114,2003,1228,27.1,55.8,7.433333333333334,20.166666666666668,13.8,19.1,9.733333333333333,25.4,18.266666666666666,13.166666666666666,7.0,3.1,19.133333333333333
115,2003,1229,23.689655172413794,53.58620689655172,6.482758620689655,14.724137931034482,10.724137931034482,15.241379310344827,9.758620689655173,21.137931034482758,11.517241379310345,14.862068965517242,6.172413793103448,2.413793103448276,18.896551724137932
116,2003,1231,23.4375,54.9375,7.53125,21.625,16.125,22.625,11.21875,25.625,13.8125,11.5,4.4375,5.34375,18.0625
117,2003,1232,20.774193548387096,52.774193548387096,4.838709677419355,14.0,10.03225806451613,14.64516129032258,9.935483870967742,20.838709677419356,12.290322580645162,13.32258064516129,6.516129032258065,2.774193548387097,18.387096774193548
118,2003,1233,26.137931034482758,56.724137931034484,5.724137931034483,15.620689655172415,16.96551724137931,23.689655172413794,11.137931034482758,24.20689655172414,16.448275862068964,15.344827586206897,8.206896551724139,4.344827586206897,20.379310344827587
119,2003,1234,24.25,54.142857142857146,4.785714285714286,16.678571428571427,16.25,22.642857142857142,11.321428571428571,25.035714285714285,14.464285714285714,15.035714285714286,6.642857142857143,4.0,17.714285714285715
120,2003,1235,26.321428571428573,57.75,5.714285714285714,14.821428571428571,12.035714285714286,17.75,11.285714285714286,25.392857142857142,11.857142857142858,13.571428571428571,5.5,5.5,18.642857142857142
121,2003,1236,23.379310344827587,54.89655172413793,6.862068965517241,20.517241379310345,14.551724137931034,20.75862068965517,9.172413793103448,23.275862068965516,13.551724137931034,15.862068965517242,8.0,3.0344827586206895,19.551724137931036
122,2003,1237,24.4375,53.9375,6.5,18.59375,15.875,22.625,11.6875,20.90625,13.375,15.90625,8.1875,1.8125,19.34375
123,2003,1238,23.928571428571427,58.035714285714285,6.5,19.821428571428573,16.071428571428573,23.5,10.178571428571429,23.464285714285715,13.107142857142858,16.107142857142858,9.892857142857142,2.5357142857142856,22.214285714285715
124,2003,1239,23.964285714285715,55.25,4.785714285714286,15.535714285714286,12.857142857142858,19.464285714285715,12.178571428571429,23.5,11.821428571428571,17.142857142857142,6.714285714285714,5.214285714285714,16.5
125,2003,1240,26.482758620689655,58.51724137931034,7.758620689655173,20.724137931034484,14.275862068965518,21.06896551724138,12.482758620689655,21.310344827586206,15.206896551724139,14.827586206896552,9.551724137931034,2.6206896551724137,21.20689655172414
126,2003,1241,23.96551724137931,55.86206896551724,6.275862068965517,18.96551724137931,12.310344827586206,18.344827586206897,11.448275862068966,23.03448275862069,12.758620689655173,15.0,5.896551724137931,5.103448275862069,19.96551724137931
127,2003,1242,30.233333333333334,62.3,4.8,14.133333333333333,16.066666666666666,24.133333333333333,14.3,26.9,16.733333333333334,14.9,10.133333333333333,4.9,16.7
128,2003,1243,25.533333333333335,55.8,5.633333333333334,15.6,12.933333333333334,20.566666666666666,11.366666666666667,25.7,15.4,13.233333333333333,4.933333333333334,3.6333333333333333,17.933333333333334
129,2003,1245,27.20689655172414,55.827586206896555,7.413793103448276,18.517241379310345,14.793103448275861,20.75862068965517,10.620689655172415,23.724137931034484,14.068965517241379,12.89655172413793,6.517241379310345,1.896551724137931,20.17241379310345
130,2003,1246,28.46875,58.40625,5.90625,16.59375,14.6875,20.78125,12.875,24.15625,16.1875,14.0625,7.8125,5.09375,17.375
131,2003,1247,22.586206896551722,56.89655172413793,6.310344827586207,19.0,16.82758620689655,23.03448275862069,13.03448275862069,22.586206896551722,11.413793103448276,14.344827586206897,6.344827586206897,2.0689655172413794,21.103448275862068
132,2003,1248,23.296296296296298,52.55555555555556,6.851851851851852,19.25925925925926,12.666666666666666,17.88888888888889,9.444444444444445,23.555555555555557,13.37037037037037,14.037037037037036,5.185185185185185,3.814814814814815,16.11111111111111
