,Season,WTeamID,LTeamID,score_dif,TeamID,FGM,FGA,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF
37,2003,1139,1257,8,1139,-3.8977011494252842,-10.178160919540232,0.049425287356321235,-1.5379310344827566,-5.501149425287355,-8.548275862068966,-5.372413793103448,-4.720689655172414,-3.634482758620692,-2.9528735632183913,-0.8551724137931034,-2.8712643678160923,-6.597701149425287
38,2003,1122,1257,-22,1122,-4.411111111111108,-8.75925925925926,-2.4333333333333336,-6.214814814814812,-0.8740740740740733,-1.1000000000000014,-2.5703703703703695,-0.87777777777778,-3.192592592592595,1.8555555555555543,-0.16296296296296298,-0.06666666666666643,-4.0
39,2003,1196,1358,30,1196,2.6391875746714426,3.1457586618876903,2.195937873357228,4.054958183990443,-3.3488649940262825,-4.583034647550779,0.02867383512544741,-1.7048984468339299,0.8267622461170827,-2.316606929510156,-0.040621266427717906,-1.4958183990442055,-2.6893667861409796
40,2003,1104,1231,-5,1104,0.5982142857142847,2.2410714285714306,-1.1741071428571432,-1.7678571428571423,-1.2678571428571423,-1.696428571428573,2.352678571428571,-1.696428571428573,-1.7053571428571423,1.7857142857142865,2.1696428571428568,-1.5580357142857144,-0.0267857142857153
41,2003,1246,1237,31,1246,4.03125,4.46875,-0.59375,-2.0,-1.1875,-1.84375,1.1875,3.25,2.8125,-1.84375,-0.375,3.28125,-1.96875
42,2003,1246,1428,20,1246,5.302083333333332,7.672916666666666,-1.260416666666667,-2.1729166666666657,1.4541666666666675,1.9812499999999993,2.741666666666667,0.9562500000000007,2.9875000000000007,1.3625000000000007,3.145833333333333,1.3270833333333334,-2.7250000000000014
43,2003,1332,1428,-2,1332,5.427083333333332,11.266666666666666,1.833333333333333,4.233333333333334,2.7979166666666675,1.8562499999999993,1.2416666666666671,1.3000000000000007,4.268750000000001,2.5187500000000007,3.364583333333333,-0.9854166666666666,0.8374999999999986
44,2003,1246,1266,-14,1246,1.2544642857142847,2.15625,0.12053571428571441,1.34375,-3.491071428571427,-2.8258928571428577,-0.23214285714285765,0.08482142857142705,-0.13392857142857295,0.4910714285714288,1.8125,1.4508928571428572,-1.2678571428571423
45,2003,1423,1268,-2,1423,-3.395238095238092,-6.9571428571428555,0.016666666666666607,1.4357142857142833,-2.6452380952380956,-3.3714285714285737,-3.783333333333333,-3.616666666666667,-4.226190476190476,-2.640476190476191,-1.692857142857143,-4.707142857142857,-0.5666666666666664
46,2003,1462,1268,-13,1462,-2.6285714285714263,-4.157142857142851,-0.31666666666666643,0.8023809523809504,3.0214285714285705,2.795238095238094,0.18333333333333357,-1.25,-2.4928571428571438,-1.0738095238095244,-5.426190476190476,-3.5738095238095235,-3.2333333333333325
47,2003,1277,1160,15,1277,-4.161290322580648,-10.225806451612904,-0.06451612903225801,-1.870967741935484,0.0967741935483879,-1.8064516129032242,-3.806451612903226,-3.70967741935484,0.2258064516129039,0.548387096774194,0.25806451612903203,-2.9354838709677424,2.3225806451612883
48,2003,1277,1196,22,1277,-3.903225806451612,-5.41935483870968,-3.774193548387097,-8.741935483870968,2.903225806451612,3.193548387096776,-0.12903225806451601,0.0,-2.806451612903224,1.161290322580646,-1.387096774193549,-0.3870967741935485,3.129032258064516
49,2003,1277,1400,-9,1277,-4.967741935483872,-11.331797235023046,-0.9539170506912438,-3.3986175115207367,-0.741935483870968,-1.6566820276497687,-5.501152073732717,-1.8847926267281103,-0.887096774193548,1.1198156682027651,-0.0057603686635951945,-0.14746543778801868,-0.32488479262672953
50,2003,1345,1400,-10,1345,-4.25,-8.035714285714285,-0.75,-1.2857142857142847,2.1428571428571423,1.7142857142857153,-5.785714285714285,-2.678571428571427,-2.25,0.39285714285714235,0.7857142857142856,-0.9285714285714288,-0.5357142857142847
51,2003,1393,1400,11,1393,1.2413793103448292,-0.22167487684729537,-0.6157635467980294,-0.9236453201970427,-0.6206896551724128,-0.1650246305418719,-1.8682266009852206,0.75369458128079,0.4655172413793096,0.19211822660098576,1.9174876847290632,3.4187192118226597,-3.7709359605911352
52,2003,1329,1335,14,1329,0.6551724137931032,3.8952745849297585,-4.137931034482759,-8.886334610472542,1.3665389527458487,3.5670498084291182,3.0459770114942515,-0.11621966794380612,-2.610472541507024,1.6551724137931032,1.607918263090676,3.438058748403576,2.3601532567049794
53,2003,1345,1261,24,1345,-3.056451612903224,-0.6716589861751103,-1.6347926267281112,-2.080645161290324,6.271889400921658,5.629032258064516,-0.2200460829493096,-1.0518433179723488,-4.137096774193548,-0.04953917050691281,-0.8214285714285712,-1.2327188940092166,3.466589861751153
54,2003,1393,1264,11,1393,3.31034482758621,4.655172413793103,-0.2758620689655178,0.03448275862069039,-2.413793103448274,-0.27586206896551957,3.0,3.586206896551726,1.1034482758620676,-0.5862068965517242,-0.862068965517242,3.379310344827586,-5.344827586206897
55,2003,1393,1329,12,1393,4.586206896551726,6.793103448275858,0.3793103448275863,2.8965517241379324,1.8275862068965534,1.275862068965516,1.931034482758621,2.8275862068965516,2.724137931034482,-1.0344827586206886,-0.4827586206896548,1.6896551724137927,-3.5517241379310356
56,2003,1393,1120,1,1393,3.54137931034483,7.506896551724132,-0.39195402298850635,-0.47126436781609016,3.3126436781609208,3.8873563218390785,2.377011494252873,4.329885057471266,1.5655172413793093,-2.2793103448275858,0.2770114942528732,2.30919540229885,0.21954022988505528
57,2003,1400,1421,21,1400,3.620689655172413,5.635467980295566,-0.625615763546798,-1.2142857142857153,1.0344827586206904,2.8546798029556655,3.9027093596059093,2.970443349753694,1.4655172413793096,-2.77832512315271,-0.6761083743842358,0.8571428571428572,1.25369458128079
58,2003,1462,1407,12,1462,-1.4333333333333336,-6.133333333333326,-3.033333333333333,-10.566666666666666,4.766666666666666,4.833333333333332,-1.1333333333333329,0.8000000000000007,1.3333333333333321,-0.6999999999999993,-4.066666666666666,-2.166666666666667,-0.8333333333333339
59,2003,1163,1390,11,1163,3.888172043010755,4.167741935483875,-0.8688172043010756,-3.6870967741935488,0.8677419354838705,1.3258064516129053,1.0247311827956995,2.7709677419354826,0.9881720430107528,1.4774193548387107,0.4172043010752686,4.378494623655914,-0.11612903225806548
60,2003,1181,1141,26,1181,0.7459770114942543,7.643678160919542,0.5057471264367814,2.668965517241382,0.6241379310344826,2.894252873563218,3.1804597701149433,-0.1758620689655146,-1.7873563218390807,-4.208045977011496,1.3965517241379306,1.1333333333333337,0.3011494252873561
61,2003,1143,1328,-9,1143,2.078160919540231,2.1908045977011525,-1.052873563218391,-1.9321839080459746,0.21264367816091934,0.9172413793103438,-0.8919540229885055,-0.5873563218390778,1.833333333333334,2.3724137931034477,-0.3816091954022989,-0.9735632183908045,-1.4965517241379338
62,2003,1458,1246,-6,1458,-3.4342672413793096,-4.509698275862071,0.3351293103448274,0.7855603448275872,-0.2737068965517242,-1.3329741379310356,-2.5646551724137936,-1.6045258620689644,-2.8771551724137936,-3.545258620689655,-0.8469827586206895,-2.2661637931034484,-2.5474137931034484
63,2003,1268,1277,-2,1268,6.396313364055299,12.26036866359447,1.846774193548387,3.5771889400921673,-1.0794930875576032,-0.5576036866359431,3.07258064516129,2.491935483870968,5.27995391705069,-0.4412442396313363,4.505760368663594,2.8974654377880182,-1.0322580645161281
64,2004,1250,1197,-15,1250,-0.31666666666666643,-1.8023809523809504,-2.3238095238095235,-6.649999999999999,-3.2857142857142865,-4.711904761904762,-0.25476190476190474,1.895238095238092,-0.1999999999999993,-2.290476190476191,-1.154761904761905,1.7214285714285715,-3.042857142857141
65,2004,1246,1197,20,1246,3.6000000000000014,1.06666666666667,-2.2666666666666666,-6.933333333333334,-3.9000000000000004,-5.0,0.36666666666666714,1.5,2.9000000000000004,-2.4333333333333336,-0.43333333333333357,1.7666666666666666,-3.466666666666665
66,2004,1104,1356,1,1104,-1.413793103448274,-4.172413793103445,1.1724137931034484,0.4827586206896548,2.586206896551724,3.4137931034482776,-1.8965517241379324,1.7931034482758612,-2.2413793103448274,1.2068965517241388,-3.8275862068965525,0.0,-1.0344827586206904
67,2004,1104,1390,3,1104,-1.6367816091954026,0.20000000000000284,1.9379310344827587,4.4206896551724135,-0.3908045977011483,1.0287356321839098,0.21034482758620676,-1.1999999999999993,-4.504597701149425,-0.690804597701149,0.08160919540229905,-1.3298850574712646,1.078160919540231
68,2004,1427,1390,-26,1427,-2.2476190476190503,1.7000000000000028,1.8357142857142854,5.300000000000001,1.1547619047619069,3.130952380952383,1.257142857142858,-0.05714285714285694,-3.7595238095238095,3.140476190476191,0.526190476190477,-1.647619047619048,2.5547619047619072
69,2004,1104,1393,9,1104,-2.7820197044334947,-4.75,2.8165024630541877,4.763546798029555,2.025862068965518,1.040640394088669,-2.6182266009852224,-0.7142857142857153,-3.4950738916256157,0.4901477832512313,-1.444581280788178,-3.753694581280788,0.7019704433497544
70,2004,1268,1393,-2,1268,0.3880952380952394,3.9166666666666643,0.8119047619047626,1.4761904761904763,2.8500000000000014,4.878571428571426,1.8380952380952387,1.019047619047619,-1.3238095238095244,2.3476190476190464,0.8404761904761893,-0.09047619047619015,1.8571428571428577
71,2004,1140,1393,-5,1140,-2.49338624338624,-8.00925925925926,1.048941798941799,1.6984126984126977,3.194444444444443,1.7341269841269842,-3.965608465608465,-1.2698412698412724,-0.6904761904761916,1.2142857142857135,-0.7076719576719581,-3.5978835978835977,1.4682539682539684
72,2004,1163,1436,17,1163,6.287878787878789,6.703030303030303,-0.006060606060606766,-3.530303030303031,0.1212121212121211,2.045454545454543,3.66969696969697,4.584848484848486,3.675757575757576,1.2212121212121207,-0.8484848484848486,5.8606060606060595,0.7939393939393948
73,2004,1163,1435,20,1163,4.387878787878787,5.269696969696966,-1.4060606060606062,-5.630303030303033,-2.1121212121212114,-0.22121212121212253,3.869696969696969,5.284848484848485,1.6090909090909093,1.0212121212121197,-1.415151515151515,5.227272727272727,-1.7393939393939384
74,2004,1301,1435,-2,1301,-1.078160919540231,-2.814942528735635,0.544827586206897,2.710344827586205,1.1229885057471272,-0.7781609195402304,-1.3988505747126432,-0.5103448275862057,-1.7712643678160909,0.9919540229885051,-0.6011494252873559,-1.1551724137931036,0.7172413793103445
75,2004,1163,1104,16,1163,5.224660397074189,7.636363636363633,-0.7439916405433653,-2.650992685475444,-2.8213166144200628,-1.649947753396031,3.9926854754440964,5.484848484848484,6.380355276907,0.5120167189132694,-0.2967607105538139,5.623824451410657,-2.2842215256008345
76,2004,1163,1210,9,1163,2.683712121212121,4.261363636363633,-0.8560606060606064,-3.405303030303031,-3.482954545454545,-2.787878787878789,3.9280303030303028,3.3910984848484844,2.461174242424242,-1.6808712121212128,-2.6922348484848486,3.8835227272727266,-5.158143939393938
77,2004,1320,1210,-5,1320,-4.127155172413794,-5.306034482758619,-0.181034482758621,0.8318965517241388,-0.4202586206896548,-1.8965517241379324,-2.443965517241379,-0.19719827586206762,-2.78125,-2.813577586206897,-3.6023706896551726,-2.8782327586206895,-4.25323275862069
78,2004,1173,1177,-7,1173,-2.102083333333333,-2.47291666666667,1.2750000000000004,5.433333333333334,0.03125,1.0874999999999986,0.15208333333333357,2.0145833333333343,1.2041666666666675,0.8479166666666664,-1.1687500000000002,0.4770833333333333,-0.3062499999999986
79,2004,1106,1181,-35,1106,-6.995833333333334,-9.735416666666666,-1.6541666666666668,-2.9645833333333336,-2.6708333333333325,-1.377083333333335,-1.7062500000000007,-0.07708333333333428,-3.9833333333333325,3.0124999999999993,-2.2770833333333336,-3.6791666666666667,-0.01875000000000071
80,2004,1228,1181,-10,1228,-0.9291666666666671,-1.1354166666666643,-0.28749999999999964,0.6687499999999993,-5.070833333333333,-6.077083333333334,-1.3729166666666668,0.08958333333333357,2.5166666666666657,-1.6208333333333336,-2.510416666666667,-3.0125,0.3812500000000014
81,2004,1462,1181,-3,1462,-3.0170454545454533,-2.832386363636367,0.4185606060606064,1.0445075757575744,-3.7102272727272734,-3.631628787878789,-1.6183712121212128,0.8532196969696955,-0.7651515151515156,-1.642045454545455,-2.3134469696969697,-4.570075757575758,-2.0823863636363633
82,2004,1211,1434,27,1211,4.27586206896552,0.6206896551724128,1.2413793103448283,-1.1379310344827598,0.275862068965516,-1.1034482758620676,-0.3448275862068968,1.413793103448274,2.793103448275863,-2.6206896551724146,-0.3793103448275863,0.5172413793103448,-6.586206896551724
83,2004,1211,1305,-19,1211,2.2678160919540247,-2.3873563218390785,1.650574712643679,1.4241379310344815,0.6586206896551694,-0.45057471264367877,-1.8482758620689665,2.464367816091954,3.9735632183908063,0.5517241379310338,-0.2241379310344831,-0.9068965517241381,-2.3689655172413797
84,2004,1277,1305,-6,1277,-1.7666666666666657,-8.283908045977007,1.51264367816092,1.4931034482758605,-2.0310344827586224,-4.347126436781611,-4.296551724137931,-4.087356321839078,0.4908045977011497,1.6206896551724146,0.568965517241379,-2.837931034482759,2.527586206896551
85,2004,1210,1305,5,1210,0.6708333333333343,-0.3916666666666657,2.3833333333333337,5.074999999999999,-1.1625000000000014,-0.9333333333333336,-2.0250000000000004,0.627083333333335,1.5479166666666675,2.46875,2.34375,0.14374999999999982,2.9187499999999993
86,2004,1196,1264,-15,1196,2.5540229885057464,0.5931034482758619,2.4413793103448267,5.944827586206898,-4.927586206896551,-6.303448275862067,-1.939080459770116,2.24367816091954,5.4735632183908045,1.666666666666666,-2.914942528735633,-1.039080459770115,-1.4436781609195393
87,2004,1448,1264,4,1448,4.120689655172413,5.221674876847295,1.8842364532019706,4.309113300492612,-0.6490147783251246,0.7894088669950747,1.863300492610838,0.8103448275862064,4.956896551724139,2.0357142857142865,-0.1982758620689662,-0.9224137931034484,0.5110837438423665
88,2004,1268,1431,3,1268,2.4114942528735632,9.149425287356323,-0.8666666666666663,-0.5287356321839081,-2.072413793103447,1.3551724137931025,5.49080459770115,1.6643678160919535,-2.242528735632183,1.581609195402299,1.7333333333333325,4.145977011494253,2.431034482758619
89,2004,1314,1102,11,1314,9.357142857142858,22.071428571428577,-1.9642857142857135,-3.8571428571428577,6.142857142857142,9.714285714285714,9.214285714285715,9.285714285714285,5.107142857142858,4.857142857142856,1.821428571428572,1.8571428571428572,1.8571428571428577
90,2004,1112,1371,-4,1112,5.4100985221674875,8.142857142857146,1.4150246305418719,2.349753694581281,2.99630541871921,2.0800492610837438,2.110837438423644,0.36822660098522064,5.646551724137932,1.8226600985221673,0.1798029556650249,1.408866995073892,-2.038177339901477
91,2004,1181,1371,28,1181,1.4553571428571423,1.611607142857146,1.2232142857142856,2.6741071428571423,3.3303571428571423,4.165178571428573,1.6205357142857135,-2.477678571428573,1.0,1.0446428571428577,2.5580357142857144,3.669642857142857,0.6116071428571423
92,2004,1251,1386,-19,1251,-2.468894009216587,1.0529953917050676,-3.717741935483871,-4.125576036866359,-0.3882488479262669,-0.012672811059907474,3.547235023041475,0.9112903225806441,-2.7615207373271886,4.0921658986175125,-0.36866359447004626,-0.24884792626728114,2.3836405529953915
93,2004,1448,1386,-4,1448,1.321428571428573,3.642857142857146,-2.1071428571428568,-4.0,5.499999999999998,7.428571428571427,4.357142857142858,0.25,-0.7857142857142847,3.321428571428573,0.10714285714285765,-0.3214285714285716,3.7857142857142883
94,2004,1329,1386,2,1329,1.7179802955665053,-0.4408866995073879,-4.922413793103448,-11.205665024630543,1.9076354679802954,2.9495073891625623,1.7007389162561566,0.9224137931034484,-0.4667487684729039,1.7339901477832527,-1.2807881773399012,0.01477832512315258,2.378078817733993
95,2004,1400,1343,17,1400,5.253846153846155,15.97948717948718,0.7615384615384615,1.2897435897435905,3.364102564102563,5.8615384615384585,7.723076923076924,2.907692307692308,0.717948717948719,-1.6333333333333329,0.3128205128205126,0.6307692307692307,1.3179487179487168
96,2004,1400,1314,3,1400,-2.042857142857141,-1.4738095238095283,0.2999999999999998,0.5095238095238095,-2.152380952380952,-3.0285714285714285,0.9428571428571431,0.45714285714285907,-4.523809523809524,-3.776190476190475,-2.640476190476191,-0.3142857142857145,0.9333333333333336
97,2004,1400,1462,-8,1400,3.0545454545454547,6.9969696969697,-0.8060606060606066,-1.7090909090909072,1.4060606060606062,2.1878787878787875,4.5121212121212135,1.403030303030306,0.3484848484848495,-0.6787878787878778,-0.06363636363636349,1.6575757575757577,2.796969696969697
98,2004,1280,1462,-15,1280,2.811688311688311,2.863636363636367,-1.141774891774892,-2.3257575757575744,2.201298701298702,3.8235930735930737,2.962121212121213,2.410173160173162,0.1937229437229444,2.9188311688311686,2.1482683982683985,2.257575757575758,-0.3863636363636367
99,2004,1403,1150,3,1403,-0.012931034482758008,-1.8038793103448256,-4.105603448275862,-11.814655172413794,-1.807112068965516,-5.824353448275861,-3.4461206896551726,-3.4849137931034484,-1.4568965517241388,-2.8415948275862064,-0.4741379310344822,0.5657327586206895,-2.1778017241379324
100,2004,1448,1433,1,1448,2.4333333333333336,5.428571428571431,1.0761904761904768,2.9642857142857153,7.078571428571427,6.859523809523807,1.7023809523809526,-1.8999999999999986,2.75,-1.397619047619047,2.5166666666666666,-0.6166666666666667,3.2547619047619065
101,2004,1428,1130,-7,1428,-0.9274193548387082,-4.17842741935484,2.217741935483871,3.443548387096774,-4.209677419354838,-7.086693548387096,-2.16733870967742,0.28125,-3.099798387096774,0.8508064516129039,-2.579637096774194,0.4848790322580645,1.577620967741936
102,2004,1210,1130,3,1210,3.1875,4.90625,3.5,7.625,-0.5625,-1.3125,-1.4375,2.375,-0.125,2.09375,1.8125,1.8125,5.3125
103,2004,1153,1190,3,1153,-1.3114942528735618,-2.0034482758620697,1.267816091954023,1.972413793103449,0.32413793103448185,0.8149425287356316,0.9264367816091941,-1.3839080459770123,0.6540229885057496,-4.072413793103449,-3.0310344827586206,-0.5195402298850578,2.5712643678160916
